ClientCode,ProductCode,Date,Quantity,ExpectedDeliveryDate
C00250,VW262948POL,2025_51,560,2025-12-15
C00250,VW000051919POL,2025_51,6160,2025-12-15
C00250,VW000067337POL,2025_51,168,2025-12-15
C00250,VW000037397POL,2025_51,39200,2025-12-15
C00250,VW000026780POL,2025_51,672,2025-12-15
C00250,VW000040372POL,2025_51,3080,2025-12-15
C00250,VW000079423POL,2025_51,5600,2025-12-15
C00250,VW000095903POL,2025_52,1104,2025-12-22
C00250,VW447832POL,2025_52,3312,2025-12-22
C00250,VW000066590POL,2025_52,560,2025-12-22
C00250,VW262948POL,2025_52,840,2025-12-22
C00250,VW000051919POL,2025_52,6440,2025-12-22
C00250,VW000026780POL,2025_52,1008,2025-12-22
C00250,VW000067337POL,2025_52,168,2025-12-22
C00250,VW000026834POL,2025_52,280,2025-12-22
C00250,VW000097898POL,2025_52,4416,2025-12-22
C00250,VW000079619POL,2025_52,800,2025-12-22
C00250,VW000079423POL,2025_52,6400,2025-12-22
C00250,VW000037397POL,2025_52,46400,2025-12-22
C00250,VW000040372POL,2025_52,2520,2025-12-22
C00250,VW000038990POL,2025_52,7200,2025-12-22
C00250,VW000072687POL,2025_52,3640,2025-12-22
C00250,VW347551POL,2025_52,2800,2025-12-22
C00250,VW241391POL,2025_52,4800,2025-12-22
C00250,VW000022745POL,2025_52,1008,2025-12-22
C00250,VW000068615POL,2025_52,6216,2025-12-22
C00250,VW000095163POL,2025_52,10856,2025-12-22
C00250,VW256713POL,2025_52,5580,2025-12-22
C00250,VW000092467POL,2025_52,3536,2025-12-22
C00250,VW000038990POL,2025_53,8800,2025-12-29
C00250,VW000072687POL,2025_53,4200,2025-12-29
C00250,VW347551POL,2025_53,2800,2025-12-29
C00250,VW241391POL,2025_53,6400,2025-12-29
C00250,VW000095163POL,2025_53,13616,2025-12-29
C00250,VW256713POL,2025_53,6840,2025-12-29
C00250,VW000068615POL,2025_53,7896,2025-12-29
C00250,VW000022745POL,2025_53,1176,2025-12-29
C00250,VW000092467POL,2025_53,4080,2025-12-29
C00250,VW000067337POL,2025_53,336,2025-12-29
C00250,VW000079619POL,2025_53,1600,2025-12-29
C00250,VW000037397POL,2025_53,57600,2025-12-29
C00250,VW000040372POL,2025_53,3080,2025-12-29
C00250,VW000026780POL,2025_53,1008,2025-12-29
C00250,VW000037091POL,2025_53,280,2025-12-29
C00250,VW000097898POL,2025_53,5520,2025-12-29
C00250,VW000079423POL,2025_53,8000,2025-12-29
C00250,VW000066590POL,2025_53,280,2025-12-29
C00250,VW000026833POL,2025_53,280,2025-12-29
C00250,VW447832POL,2025_53,4232,2025-12-29
C00250,VW000095903POL,2025_53,2024,2025-12-29
C00250,VW262948POL,2025_53,1120,2025-12-29
C00250,VW000051919POL,2025_53,8120,2025-12-29
C00250,VW000067337POL,2026_2,168,2026-01-05
C00250,VW000026780POL,2026_2,1008,2026-01-05
C00250,VW000037397POL,2026_2,57600,2026-01-05
C00250,VW000079619POL,2026_2,800,2026-01-05
C00250,VW000040372POL,2026_2,3360,2026-01-05
C00250,VW000079423POL,2026_2,7200,2026-01-05
C00250,VW000037091POL,2026_2,280,2026-01-05
C00250,VW000097898POL,2026_2,5520,2026-01-05
C00250,VW000095903POL,2026_2,1840,2026-01-05
C00250,VW447832POL,2026_2,4232,2026-01-05
C00250,VW000026833POL,2026_2,280,2026-01-05
C00250,VW000066590POL,2026_2,560,2026-01-05
C00250,VW000051919POL,2026_2,8120,2026-01-05
C00250,VW262948POL,2026_2,840,2026-01-05
C00250,VW000022745POL,2026_2,1176,2026-01-05
C00250,VW000068615POL,2026_2,7728,2026-01-05
C00250,VW256713POL,2026_2,6840,2026-01-05
C00250,VW000095163POL,2026_2,13616,2026-01-05
C00250,VW000092467POL,2026_2,4624,2026-01-05
C00250,VW000038990POL,2026_2,8800,2026-01-05
C00250,VW241391POL,2026_2,6400,2026-01-05
C00250,VW347551POL,2026_2,5600,2026-01-05
C00250,VW000072687POL,2026_2,4480,2026-01-05
C00250,VW284514POL,2026_2,280,2026-01-05
C00250,VW000037395POL,2026_3,800,2026-01-12
C00250,VW000038990POL,2026_3,9600,2026-01-12
C00250,VW347551POL,2026_3,2800,2026-01-12
C00250,VW284514POL,2026_3,280,2026-01-12
C00250,VW000072687POL,2026_3,4480,2026-01-12
C00250,VW241391POL,2026_3,6400,2026-01-12
C00250,VW000095163POL,2026_3,13432,2026-01-12
C00250,VW256713POL,2026_3,7020,2026-01-12
C00250,VW000068615POL,2026_3,7896,2026-01-12
C00250,VW000022745POL,2026_3,1176,2026-01-12
C00250,VW000092467POL,2026_3,4624,2026-01-12
C00250,VW447832POL,2026_3,4232,2026-01-12
C00250,VW000095903POL,2026_3,1840,2026-01-12
C00250,VW000066590POL,2026_3,560,2026-01-12
C00250,VW000051919POL,2026_3,8400,2026-01-12
C00250,VW262948POL,2026_3,1120,2026-01-12
C00250,VW000067337POL,2026_3,336,2026-01-12
C00250,VW000026780POL,2026_3,1008,2026-01-12
C00250,VW000037397POL,2026_3,57600,2026-01-12
C00250,VW000079619POL,2026_3,1600,2026-01-12
C00250,VW000097898POL,2026_3,5520,2026-01-12
C00250,VW000040372POL,2026_3,3080,2026-01-12
C00250,VW000079423POL,2026_3,8000,2026-01-12
C00250,VW000038990POL,2026_4,8000,2026-01-19
C00250,VW241391POL,2026_4,7200,2026-01-19
C00250,VW000072687POL,2026_4,4760,2026-01-19
C00250,VW284514POL,2026_4,560,2026-01-19
C00250,VW347551POL,2026_4,5600,2026-01-19
C00250,VW256713POL,2026_4,6840,2026-01-19
C00250,VW000022745POL,2026_4,1176,2026-01-19
C00250,VW000068615POL,2026_4,7896,2026-01-19
C00250,VW000095163POL,2026_4,13248,2026-01-19
C00250,VW000092467POL,2026_4,4624,2026-01-19
C00250,VW000095903POL,2026_4,1656,2026-01-19
C00250,VW447832POL,2026_4,4416,2026-01-19
C00250,VW000026833POL,2026_4,280,2026-01-19
C00250,VW000066590POL,2026_4,560,2026-01-19
C00250,VW000051919POL,2026_4,8400,2026-01-19
C00250,VW262948POL,2026_4,1120,2026-01-19
C00250,VW000067337POL,2026_4,168,2026-01-19
C00250,VW000026780POL,2026_4,1176,2026-01-19
C00250,VW000026834POL,2026_4,280,2026-01-19
C00250,VW000079619POL,2026_4,1600,2026-01-19
C00250,VW000079423POL,2026_4,8000,2026-01-19
C00250,VW000097898POL,2026_4,5704,2026-01-19
C00250,VW000037091POL,2026_4,280,2026-01-19
C00250,VW000037397POL,2026_4,57600,2026-01-19
C00250,VW000040372POL,2026_4,2800,2026-01-19
C00250,VW000072687POL,2026_5,4760,2026-01-26
C00250,VW000038990POL,2026_5,8800,2026-01-26
C00250,VW347551POL,2026_5,2800,2026-01-26
C00250,VW241391POL,2026_5,7200,2026-01-26
C00250,VW284514POL,2026_5,560,2026-01-26
C00250,VW000095163POL,2026_5,13248,2026-01-26
C00250,VW256713POL,2026_5,6840,2026-01-26
C00250,VW000068615POL,2026_5,7728,2026-01-26
C00250,VW000022745POL,2026_5,1344,2026-01-26
C00250,VW000092467POL,2026_5,4624,2026-01-26
C00250,VW000067337POL,2026_5,168,2026-01-26
C00250,VW000079619POL,2026_5,1600,2026-01-26
C00250,VW000040372POL,2026_5,3080,2026-01-26
C00250,VW000026780POL,2026_5,1008,2026-01-26
C00250,VW000037397POL,2026_5,56800,2026-01-26
C00250,VW000037091POL,2026_5,280,2026-01-26
C00250,VW000079423POL,2026_5,8000,2026-01-26
C00250,VW000097898POL,2026_5,5520,2026-01-26
C00250,VW000066590POL,2026_5,560,2026-01-26
C00250,VW000026833POL,2026_5,280,2026-01-26
C00250,VW447832POL,2026_5,4416,2026-01-26
C00250,VW000095903POL,2026_5,1656,2026-01-26
C00250,VW262948POL,2026_5,840,2026-01-26
C00250,VW000051919POL,2026_5,8400,2026-01-26
C00250,VW000038990POL,2026_6,8000,2026-02-02
C00250,VW347551POL,2026_6,5600,2026-02-02
C00250,VW284514POL,2026_6,280,2026-02-02
C00250,VW241391POL,2026_6,7200,2026-02-02
C00250,VW000072687POL,2026_6,5040,2026-02-02
C00250,VW000022745POL,2026_6,1176,2026-02-02
C00250,VW256713POL,2026_6,6840,2026-02-02
C00250,VW000095163POL,2026_6,13248,2026-02-02
C00250,VW000092467POL,2026_6,4624,2026-02-02
C00250,VW000068615POL,2026_6,7896,2026-02-02
C00250,VW000066590POL,2026_6,560,2026-02-02
C00250,VW447832POL,2026_6,4416,2026-02-02
C00250,VW000051919POL,2026_6,8400,2026-02-02
C00250,VW262948POL,2026_6,1120,2026-02-02
C00250,VW000026780POL,2026_6,1008,2026-02-02
C00250,VW000067337POL,2026_6,336,2026-02-02
C00250,VW000079619POL,2026_6,800,2026-02-02
C00250,VW000037397POL,2026_6,57600,2026-02-02
C00250,VW000079423POL,2026_6,8000,2026-02-02
C00250,VW000040372POL,2026_6,3080,2026-02-02
C00250,VW000097898POL,2026_6,5704,2026-02-02
C00250,VW000038990POL,2026_7,8800,2026-02-09
C00250,VW347551POL,2026_7,2800,2026-02-09
C00250,VW000072687POL,2026_7,4760,2026-02-09
C00250,VW284514POL,2026_7,560,2026-02-09
C00250,VW241391POL,2026_7,7200,2026-02-09
C00250,VW000095163POL,2026_7,13248,2026-02-09
C00250,VW000022745POL,2026_7,1176,2026-02-09
C00250,VW256713POL,2026_7,6840,2026-02-09
C00250,VW000068615POL,2026_7,7896,2026-02-09
C00250,VW000092467POL,2026_7,4352,2026-02-09
C00250,VW000026833POL,2026_7,280,2026-02-09
C00250,VW000066590POL,2026_7,560,2026-02-09
C00250,VW447832POL,2026_7,4600,2026-02-09
C00250,VW000051919POL,2026_7,8400,2026-02-09
C00250,VW262948POL,2026_7,1120,2026-02-09
C00250,VW000067337POL,2026_7,168,2026-02-09
C00250,VW000079619POL,2026_7,1600,2026-02-09
C00250,VW000026780POL,2026_7,1008,2026-02-09
C00250,VW000037397POL,2026_7,56800,2026-02-09
C00250,VW000097898POL,2026_7,5704,2026-02-09
C00250,VW000040372POL,2026_7,2800,2026-02-09
C00250,VW000037091POL,2026_7,280,2026-02-09
C00250,VW000079423POL,2026_7,8000,2026-02-09
C00250,VW000038990POL,2026_8,5600,2026-02-16
C00250,VW284514POL,2026_8,560,2026-02-16
C00250,VW241391POL,2026_8,8000,2026-02-16
C00250,VW000072687POL,2026_8,4480,2026-02-16
C00250,VW347551POL,2026_8,5600,2026-02-16
C00250,VW000095163POL,2026_8,12512,2026-02-16
C00250,VW000022745POL,2026_8,1008,2026-02-16
C00250,VW000068615POL,2026_8,7056,2026-02-16
C00250,VW256713POL,2026_8,7020,2026-02-16
C00250,VW000092467POL,2026_8,4352,2026-02-16
C00250,VW000066590POL,2026_8,560,2026-02-16
C00250,VW447832POL,2026_8,5152,2026-02-16
C00250,VW262948POL,2026_8,1120,2026-02-16
C00250,VW000051919POL,2026_8,7560,2026-02-16
C00250,VW000067337POL,2026_8,168,2026-02-16
C00250,VW000026780POL,2026_8,1008,2026-02-16
C00250,VW000037397POL,2026_8,52000,2026-02-16
C00250,VW000079619POL,2026_8,1600,2026-02-16
C00250,VW000079423POL,2026_8,7200,2026-02-16
C00250,VW000097898POL,2026_8,5152,2026-02-16
C00250,VW000037091POL,2026_8,280,2026-02-16
C00250,VW000040372POL,2026_8,3080,2026-02-16
C00250,VW000066590POL,2026_9,840,2026-02-23
C00250,VW000026833POL,2026_9,280,2026-02-23
C00250,VW000051919POL,2026_9,7280,2026-02-23
C00250,VW447832POL,2026_9,5336,2026-02-23
C00250,VW262948POL,2026_9,1120,2026-02-23
C00250,VW000067337POL,2026_9,336,2026-02-23
C00250,VW000079619POL,2026_9,800,2026-02-23
C00250,VW000037397POL,2026_9,51200,2026-02-23
C00250,VW000026780POL,2026_9,840,2026-02-23
C00250,VW000040372POL,2026_9,3080,2026-02-23
C00250,VW000037091POL,2026_9,280,2026-02-23
C00250,VW000097898POL,2026_9,5152,2026-02-23
C00250,VW000079423POL,2026_9,8000,2026-02-23
C00250,VW000038990POL,2026_9,6400,2026-02-23
C00250,VW000072687POL,2026_9,4760,2026-02-23
C00250,VW347551POL,2026_9,2800,2026-02-23
C00250,VW284514POL,2026_9,280,2026-02-23
C00250,VW241391POL,2026_9,8000,2026-02-23
C00250,VW000095163POL,2026_9,12512,2026-02-23
C00250,VW000068615POL,2026_9,7056,2026-02-23
C00250,VW000022745POL,2026_9,1176,2026-02-23
C00250,VW256713POL,2026_9,7200,2026-02-23
C00250,VW000092467POL,2026_9,4080,2026-02-23
C00250,VW000067337POL,2026_10,168,2026-03-02
C00250,VW000026780POL,2026_10,1008,2026-03-02
C00250,VW000037397POL,2026_10,51200,2026-03-02
C00250,VW000040372POL,2026_10,2800,2026-03-02
C00250,VW000079619POL,2026_10,800,2026-03-02
C00250,VW000079423POL,2026_10,8000,2026-03-02
C00250,VW000097898POL,2026_10,5152,2026-03-02
C00250,VW000066590POL,2026_10,560,2026-03-02
C00250,VW447832POL,2026_10,5152,2026-03-02
C00250,VW000051919POL,2026_10,7280,2026-03-02
C00250,VW262948POL,2026_10,1120,2026-03-02
C00250,VW000038990POL,2026_10,6400,2026-03-02
C00250,VW284514POL,2026_10,560,2026-03-02
C00250,VW241391POL,2026_10,8000,2026-03-02
C00250,VW000072687POL,2026_10,4480,2026-03-02
C00250,VW347551POL,2026_10,5600,2026-03-02
C00250,VW000095163POL,2026_10,12512,2026-03-02
C00250,VW000022745POL,2026_10,1008,2026-03-02
C00250,VW000068615POL,2026_10,7056,2026-03-02
C00250,VW256713POL,2026_10,7020,2026-03-02
C00250,VW000092467POL,2026_10,4080,2026-03-02
C00250,VW000038990POL,2026_11,7200,2026-03-09
C00250,VW000072687POL,2026_11,4480,2026-03-09
C00250,VW347551POL,2026_11,2800,2026-03-09
C00250,VW241391POL,2026_11,8800,2026-03-09
C00250,VW284514POL,2026_11,560,2026-03-09
C00250,VW000095163POL,2026_11,12512,2026-03-09
C00250,VW256713POL,2026_11,7020,2026-03-09
C00250,VW000022745POL,2026_11,1008,2026-03-09
C00250,VW000092467POL,2026_11,4080,2026-03-09
C00250,VW000068615POL,2026_11,7056,2026-03-09
C00250,VW447832POL,2026_11,5336,2026-03-09
C00250,VW000026833POL,2026_11,280,2026-03-09
C00250,VW000066590POL,2026_11,560,2026-03-09
C00250,VW000051919POL,2026_11,7280,2026-03-09
C00250,VW262948POL,2026_11,1400,2026-03-09
C00250,VW000026780POL,2026_11,672,2026-03-09
C00250,VW000067337POL,2026_11,168,2026-03-09
C00250,VW000037397POL,2026_11,51200,2026-03-09
C00250,VW000079619POL,2026_11,1600,2026-03-09
C00250,VW000097898POL,2026_11,5152,2026-03-09
C00250,VW000079423POL,2026_11,7200,2026-03-09
C00250,VW000037091POL,2026_11,280,2026-03-09
C00250,VW000040372POL,2026_11,3080,2026-03-09
C00250,VW000066590POL,2026_12,560,2026-03-16
C00250,VW447832POL,2026_12,5152,2026-03-16
C00250,VW262948POL,2026_12,1120,2026-03-16
C00250,VW000051919POL,2026_12,7560,2026-03-16
C00250,VW000067337POL,2026_12,168,2026-03-16
C00250,VW000097898POL,2026_12,5152,2026-03-16
C00250,VW000026780POL,2026_12,336,2026-03-16
C00250,VW000037397POL,2026_12,55200,2026-03-16
C00250,VW000040372POL,2026_12,3360,2026-03-16
C00250,VW000079619POL,2026_12,800,2026-03-16
C00250,VW000037091POL,2026_12,280,2026-03-16
C00250,VW000079423POL,2026_12,8000,2026-03-16
C00250,VW000038990POL,2026_12,6400,2026-03-16
C00250,VW000072687POL,2026_12,4760,2026-03-16
C00250,VW241391POL,2026_12,8000,2026-03-16
C00250,VW347551POL,2026_12,5600,2026-03-16
C00250,VW284514POL,2026_12,560,2026-03-16
C00250,VW000095163POL,2026_12,12144,2026-03-16
C00250,VW000022745POL,2026_12,672,2026-03-16
C00250,VW256713POL,2026_12,6480,2026-03-16
C00250,VW000092467POL,2026_12,3536,2026-03-16
C00250,VW000068615POL,2026_12,7224,2026-03-16
C00250,VW000038990POL,2026_13,4800,2026-03-23
C00250,VW000072687POL,2026_13,4200,2026-03-23
C00250,VW284514POL,2026_13,560,2026-03-23
C00250,VW347551POL,2026_13,2800,2026-03-23
C00250,VW241391POL,2026_13,6400,2026-03-23
C00250,VW256713POL,2026_13,4860,2026-03-23
C00250,VW000095163POL,2026_13,9384,2026-03-23
C00250,VW000022745POL,2026_13,840,2026-03-23
C00250,VW000092467POL,2026_13,3264,2026-03-23
C00250,VW000068615POL,2026_13,6048,2026-03-23
C00250,VW000066590POL,2026_13,280,2026-03-23
C00250,VW000026833POL,2026_13,280,2026-03-23
C00250,VW000051919POL,2026_13,6440,2026-03-23
C00250,VW262948POL,2026_13,1120,2026-03-23
C00250,VW447832POL,2026_13,3864,2026-03-23
C00250,VW000067337POL,2026_13,336,2026-03-23
C00250,VW000079619POL,2026_13,1600,2026-03-23
C00250,VW000037397POL,2026_13,46400,2026-03-23
C00250,VW000026780POL,2026_13,672,2026-03-23
C00250,VW000097898POL,2026_13,4232,2026-03-23
C00250,VW000079423POL,2026_13,6400,2026-03-23
C00250,VW000040372POL,2026_13,2800,2026-03-23
C00250,VW000038990POL,2026_14,6400,2026-03-30
C00250,VW284514POL,2026_14,560,2026-03-30
C00250,VW241391POL,2026_14,8000,2026-03-30
C00250,VW347551POL,2026_14,5600,2026-03-30
C00250,VW000072687POL,2026_14,4480,2026-03-30
C00250,VW000022745POL,2026_14,672,2026-03-30
C00250,VW000068615POL,2026_14,7560,2026-03-30
C00250,VW000095163POL,2026_14,11592,2026-03-30
C00250,VW256713POL,2026_14,6120,2026-03-30
C00250,VW000092467POL,2026_14,3264,2026-03-30
C00250,VW000026833POL,2026_14,280,2026-03-30
C00250,VW000066590POL,2026_14,560,2026-03-30
C00250,VW447832POL,2026_14,4968,2026-03-30
C00250,VW000051919POL,2026_14,7840,2026-03-30
C00250,VW262948POL,2026_14,1120,2026-03-30
C00250,VW000067337POL,2026_14,168,2026-03-30
C00250,VW000026780POL,2026_14,504,2026-03-30
C00250,VW000097898POL,2026_14,5336,2026-03-30
C00250,VW000037397POL,2026_14,58400,2026-03-30
C00250,VW000040372POL,2026_14,3360,2026-03-30
C00250,VW000079619POL,2026_14,800,2026-03-30
C00250,VW000079423POL,2026_14,8000,2026-03-30
C00250,VW000067337POL,2026_15,168,2026-04-06
C00250,VW000040372POL,2026_15,3360,2026-04-06
C00250,VW000037397POL,2026_15,57600,2026-04-06
C00250,VW000079619POL,2026_15,1600,2026-04-06
C00250,VW000026780POL,2026_15,504,2026-04-06
C00250,VW000097898POL,2026_15,5336,2026-04-06
C00250,VW000079423POL,2026_15,8000,2026-04-06
C00250,VW000037091POL,2026_15,280,2026-04-06
C00250,VW447832POL,2026_15,4968,2026-04-06
C00250,VW000066590POL,2026_15,560,2026-04-06
C00250,VW262948POL,2026_15,1120,2026-04-06
C00250,VW000051919POL,2026_15,7840,2026-04-06
C00250,VW000095163POL,2026_15,11776,2026-04-06
C00250,VW256713POL,2026_15,6120,2026-04-06
C00250,VW000022745POL,2026_15,672,2026-04-06
C00250,VW000068615POL,2026_15,7392,2026-04-06
C00250,VW000092467POL,2026_15,3536,2026-04-06
C00250,VW000038990POL,2026_15,6400,2026-04-06
C00250,VW000072687POL,2026_15,4760,2026-04-06
C00250,VW347551POL,2026_15,5600,2026-04-06
C00250,VW284514POL,2026_15,560,2026-04-06
C00250,VW241391POL,2026_15,8000,2026-04-06
C00250,VW000068615POL,2026_16,6048,2026-04-13
C00250,VW256713POL,2026_16,4860,2026-04-13
C00250,VW000095163POL,2026_16,9384,2026-04-13
C00250,VW000092467POL,2026_16,3536,2026-04-13
C00250,VW347551POL,2026_16,2800,2026-04-13
C00250,VW000038990POL,2026_16,4800,2026-04-13
C00250,VW000072687POL,2026_16,4200,2026-04-13
C00250,VW241391POL,2026_16,6400,2026-04-13
C00250,VW284514POL,2026_16,280,2026-04-13
C00250,VW000026780POL,2026_16,336,2026-04-13
C00250,VW000067337POL,2026_16,336,2026-04-13
C00250,VW000097898POL,2026_16,4232,2026-04-13
C00250,VW000079619POL,2026_16,800,2026-04-13
C00250,VW000040372POL,2026_16,2800,2026-04-13
C00250,VW000037397POL,2026_16,46400,2026-04-13
C00250,VW000079423POL,2026_16,5600,2026-04-13
C00250,VW000066590POL,2026_16,280,2026-04-13
C00250,VW447832POL,2026_16,3864,2026-04-13
C00250,VW262948POL,2026_16,1120,2026-04-13
C00250,VW000051919POL,2026_16,6160,2026-04-13
C00250,VW000095163POL,2026_17,11592,2026-04-20
C00250,VW256713POL,2026_17,5940,2026-04-20
C00250,VW000022745POL,2026_17,168,2026-04-20
C00250,VW000092467POL,2026_17,3536,2026-04-20
C00250,VW000068615POL,2026_17,6720,2026-04-20
C00250,VW000038990POL,2026_17,6400,2026-04-20
C00250,VW347551POL,2026_17,5600,2026-04-20
C00250,VW000072687POL,2026_17,4480,2026-04-20
C00250,VW241391POL,2026_17,6400,2026-04-20
C00250,VW284514POL,2026_17,560,2026-04-20
C00250,VW447832POL,2026_17,3496,2026-04-20
C00250,VW000066590POL,2026_17,560,2026-04-20
C00250,VW000026833POL,2026_17,280,2026-04-20
C00250,VW262948POL,2026_17,1400,2026-04-20
C00250,VW000051919POL,2026_17,7560,2026-04-20
C00250,VW000067337POL,2026_17,168,2026-04-20
C00250,VW000040372POL,2026_17,3360,2026-04-20
C00250,VW000026780POL,2026_17,336,2026-04-20
C00250,VW000097898POL,2026_17,5336,2026-04-20
C00250,VW000079619POL,2026_17,800,2026-04-20
C00250,VW000037397POL,2026_17,54400,2026-04-20
C00250,VW000079423POL,2026_17,8000,2026-04-20
C00250,VW000037091POL,2026_17,280,2026-04-20
C00250,VW000068615POL,2026_18,6720,2026-04-27
C00250,VW256713POL,2026_18,5760,2026-04-27
C00250,VW000095163POL,2026_18,11776,2026-04-27
C00250,VW000092467POL,2026_18,4080,2026-04-27
C00250,VW000072687POL,2026_18,4760,2026-04-27
C00250,VW000038990POL,2026_18,6400,2026-04-27
C00250,VW284514POL,2026_18,560,2026-04-27
C00250,VW241391POL,2026_18,7200,2026-04-27
C00250,VW347551POL,2026_18,2800,2026-04-27
C00250,VW000066590POL,2026_18,560,2026-04-27
C00250,VW447832POL,2026_18,3312,2026-04-27
C00250,VW262948POL,2026_18,1400,2026-04-27
C00250,VW000051919POL,2026_18,7280,2026-04-27
C00250,VW000067337POL,2026_18,168,2026-04-27
C00250,VW000037397POL,2026_18,54400,2026-04-27
C00250,VW000026780POL,2026_18,504,2026-04-27
C00250,VW000079619POL,2026_18,800,2026-04-27
C00250,VW000026834POL,2026_18,280,2026-04-27
C00250,VW000040372POL,2026_18,3080,2026-04-27
C00250,VW000079423POL,2026_18,8000,2026-04-27
C00250,VW000097898POL,2026_18,5520,2026-04-27
C00250,VW000095163POL,2026_19,11592,2026-05-04
C00250,VW000022745POL,2026_19,168,2026-05-04
C00250,VW256713POL,2026_19,5940,2026-05-04
C00250,VW000092467POL,2026_19,4080,2026-05-04
C00250,VW000068615POL,2026_19,6552,2026-05-04
C00250,VW000038990POL,2026_19,7200,2026-05-04
C00250,VW000072687POL,2026_19,5040,2026-05-04
C00250,VW347551POL,2026_19,5600,2026-05-04
C00250,VW284514POL,2026_19,280,2026-05-04
C00250,VW241391POL,2026_19,6400,2026-05-04
C00250,VW447832POL,2026_19,3496,2026-05-04
C00250,VW000051919POL,2026_19,7560,2026-05-04
C00250,VW000026833POL,2026_19,280,2026-05-04
C00250,VW000066590POL,2026_19,560,2026-05-04
C00250,VW262948POL,2026_19,1400,2026-05-04
C00250,VW000026780POL,2026_19,336,2026-05-04
C00250,VW000067337POL,2026_19,336,2026-05-04
C00250,VW000079619POL,2026_19,1600,2026-05-04
C00250,VW000037397POL,2026_19,54400,2026-05-04
C00250,VW000097898POL,2026_19,5520,2026-05-04
C00250,VW000079423POL,2026_19,8000,2026-05-04
C00250,VW000040372POL,2026_19,3360,2026-05-04
C00250,VW000037091POL,2026_19,280,2026-05-04
C00250,VW000068615POL,2026_20,6720,2026-05-11
C00250,VW000095163POL,2026_20,11776,2026-05-11
C00250,VW256713POL,2026_20,5940,2026-05-11
C00250,VW000092467POL,2026_20,4080,2026-05-11
C00250,VW284514POL,2026_20,560,2026-05-11
C00250,VW241391POL,2026_20,6400,2026-05-11
C00250,VW347551POL,2026_20,5600,2026-05-11
C00250,VW000072687POL,2026_20,4760,2026-05-11
C00250,VW000038990POL,2026_20,6400,2026-05-11
C00250,VW000066590POL,2026_20,560,2026-05-11
C00250,VW262948POL,2026_20,1120,2026-05-11
C00250,VW000051919POL,2026_20,7280,2026-05-11
C00250,VW447832POL,2026_20,3312,2026-05-11
C00250,VW000079619POL,2026_20,800,2026-05-11
C00250,VW000037397POL,2026_20,53600,2026-05-11
C00250,VW000026780POL,2026_20,168,2026-05-11
C00250,VW000067337POL,2026_20,168,2026-05-11
C00250,VW000037091POL,2026_20,280,2026-05-11
C00250,VW000040372POL,2026_20,3080,2026-05-11
C00250,VW000079423POL,2026_20,7200,2026-05-11
C00250,VW000097898POL,2026_20,5336,2026-05-11
C00250,VW256713POL,2026_21,4140,2026-05-18
C00250,VW000095163POL,2026_21,9936,2026-05-18
C00250,VW000068615POL,2026_21,5376,2026-05-18
C00250,VW000092467POL,2026_21,4080,2026-05-18
C00250,VW000038990POL,2026_21,4800,2026-05-18
C00250,VW000072687POL,2026_21,4200,2026-05-18
C00250,VW347551POL,2026_21,2800,2026-05-18
C00250,VW284514POL,2026_21,560,2026-05-18
C00250,VW241391POL,2026_21,5600,2026-05-18
C00250,VW000066590POL,2026_21,560,2026-05-18
C00250,VW000026833POL,2026_21,280,2026-05-18
C00250,VW447832POL,2026_21,2760,2026-05-18
C00250,VW262948POL,2026_21,840,2026-05-18
C00250,VW000051919POL,2026_21,6720,2026-05-18
C00250,VW000026780POL,2026_21,336,2026-05-18
C00250,VW000067337POL,2026_21,168,2026-05-18
C00250,VW000079619POL,2026_21,800,2026-05-18
C00250,VW000037397POL,2026_21,42400,2026-05-18
C00250,VW000079423POL,2026_21,6400,2026-05-18
C00250,VW000097898POL,2026_21,4048,2026-05-18
C00250,VW000040372POL,2026_21,2520,2026-05-18
C00250,VW000068615POL,2026_22,6888,2026-05-25
C00250,VW000095163POL,2026_22,12328,2026-05-25
C00250,VW256713POL,2026_22,5220,2026-05-25
C00250,VW000092467POL,2026_22,3536,2026-05-25
C00250,VW000022745POL,2026_22,168,2026-05-25
C00250,VW000038990POL,2026_22,6400,2026-05-25
C00250,VW000072687POL,2026_22,4200,2026-05-25
C00250,VW347551POL,2026_22,2800,2026-05-25
C00250,VW241391POL,2026_22,6400,2026-05-25
C00250,VW284514POL,2026_22,280,2026-05-25
C00250,VW447832POL,2026_22,3312,2026-05-25
C00250,VW000066590POL,2026_22,560,2026-05-25
C00250,VW262948POL,2026_22,1120,2026-05-25
C00250,VW000051919POL,2026_22,8120,2026-05-25
C00250,VW000067337POL,2026_22,168,2026-05-25
C00250,VW000097898POL,2026_22,4968,2026-05-25
C00250,VW000037397POL,2026_22,52000,2026-05-25
C00250,VW000026780POL,2026_22,336,2026-05-25
C00250,VW000079619POL,2026_22,1600,2026-05-25
C00250,VW000040372POL,2026_22,3080,2026-05-25
C00250,VW000079423POL,2026_22,7200,2026-05-25
C00250,VW000026780POL,2026_23,168,2026-06-01
C00250,VW000067337POL,2026_23,336,2026-06-01
C00250,VW000097898POL,2026_23,4968,2026-06-01
C00250,VW000079423POL,2026_23,7200,2026-06-01
C00250,VW000079619POL,2026_23,800,2026-06-01
C00250,VW000037091POL,2026_23,280,2026-06-01
C00250,VW000037397POL,2026_23,52800,2026-06-01
C00250,VW000040372POL,2026_23,3080,2026-06-01
